id,surname,forename,initials,age_text,honours,date_of_death,date_of_death2,rank,regiment,secondary_regiment,unitshipsquadron,country,servicenumberexport,cemeterymemorial,gravereference,additionalinformation,
2969072,THOMAS,ALFRED WILLIAM,A W,29,,12/03/1917,,Second Engineer,Mercantile Marine,,"S.S. ""Memnon"" (Liverpool)",United Kingdom,,TOWER HILL MEMORIAL,,"Husband of Hetty Isabella Thomas, of 2, Lloyd's Terrace, St. Dogmaels, Cardigan. Born at St. David's, Pembrokeshire."
2969073,THOMAS,DAN,D,59,,16/12/1917,,Donkeyman,Mercantile Marine,,"S.S. ""Bristol City"" (Bristol)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of the late David and Sarah Thomas; husband of the late Mrs. Thomas. Born at Cwmavon, Glam."
2969074,THOMAS,DANIEL,D,26,,17/06/1917,,Second Mate,Mercantile Marine,,"S.S. ""Don Arturo"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Mary Jane Thomas (nee Roberts), of Arforfaur, Llangranog, Cardiganshire, and the late John Thomas. Born at Llangranog, Cardiganshire."
2969075,THOMAS,DANIEL P.,D P,34,,28/10/1916,,Horseman,Mercantile Marine,,"S.S. ""Marina"" (Glasgow)",United Kingdom,,TOWER HILL MEMORIAL,,"Born at Delaware, U.S.A."
2969076,THOMAS,DAVID,D,68,,07/04/1918,,Lamps and Able Seaman,Mercantile Marine,,"S.S. ""Boscastle"" (West Hartlepool)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of the late Mr. and Mrs. Margaret Thomas; husband of Mary Thomas (nee Evans), of 200, City Rd., Cardiff. Born at Aberporth."
2969077,THOMAS,DAVID ARCHIBALD,D A,19,,09/04/1917,,Apprentice,Mercantile Marine,,"S.S. ""Torrington"" (Cardiff)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Alfred and Annie Thomas (nee Jones), of 380, Cowbridge Rd., Canton, Cardiff. Born at Bridgend, Glam."
2969078,THOMAS,EDWARD,E,21,,07/01/1918,,Fourth Engineer Officer,Mercantile Marine,,"S.S. ""Arab"" (Shanghai)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Edward John and Teresa Thomas, of 183, Primrose Rd., Bootle, Lancs. Born at Liverpool."
2969079,THOMAS,EDWARD,E,21,,05/05/1917,,Sailor,Mercantile Marine,,"S.S. ""Feltria"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of John and Caroline Amelia Mary Thomas, of 20, Portview Rd., Avonmouth, Glos. Born at Bristol."
2969080,THOMAS,EDWARD WILLIAM,E W,56,,21/09/1918,,Pilot,Mercantile Marine,,"S.S. ""Polesley"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Husband of Margaret Ann Thomas (nee Shaddick), of 179, Stanwell Rd., Penarth."
2969081,THOMAS,ETHELBERT,E,35,,15/04/1917,,Able Seaman,Mercantile Marine,,"S.S. ""Arcadian"" (Belfast)",United Kingdom,,TOWER HILL MEMORIAL,,Son of the late Mary Tanner. Born at Bournemouth.
2969082,THOMAS,EVAN LEWIS,E L,32,,31/03/1918,,First Mate,Mercantile Marine,,"S.S. ""Excellence Pleske"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Thomas Thomas, and the late Ann Thomas; husband of Helen Harriett Thomas (nee Phillips), of 1, Bute Esplanade, Cardiff. Born at New Quay, Cardiganshire."
2969083,THOMAS,FRANCIS GERALD,F G,38,,08/06/1918,,Mate,Mercantile Marine,,"S.S. ""Saima"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of William and Mary Elizabeth Thomas; husband of Gladys Mary Thomas (nee Colgate), of Silverbirch Cottage, Erdington, Birmingham. Born at Birmingham."
2969084,THOMAS,GEORGE,G,18,,27/06/1918,,Trimmer,Mercantile Marine,,"H.M.H.S. ""Llandovery Castle"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Edward Joseph and Sarah Ann Thomas (formerly Baxter, nee Richards), of 64, Fairfield Terrace, Whitehouse Lane, Bristol."
2969085,THOMAS,GEORGE,G,49,,10/06/1917,,Fireman and Trimmer,Mercantile Marine,,"S.S. ""Marie Elsie"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of William and Mary Thomas, of 2, Lombard St., Barry, Glam. Born at Lisvane, Cardiff."
2969086,THOMAS,GEORGE,G,29,,27/06/1918,,Trimmer,Mercantile Marine,,"H.M.H.S. ""Llandovery Castle"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Mary Evelyn Thomas, and the late George Thomas; husband of Whilimina Thomas (nee Duncan), of 20, St. Andrews, Uxbridge, Middlesex. Born at Birmingham."
2969087,THOMAS,GEORGE HENRY,G H,21,,07/05/1915,,Assistant Officers' Steward,Mercantile Marine,,"S.S. ""Lusitania"" (Liverpool)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of George Henry and Jessie Lavinia Thomas, of 35, Peter Rd., Liverpool."
2969088,THOMAS,GEORGE LAVINA,G L,18,,06/02/1917,,Fireman,Mercantile Marine,,"S.S. ""Saxon Briton"" (Grangemouth)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Samuel Theophilus Durowoia Thomas, of 7, Rosser St., Waterloo, Sierra Leone, and the late Charlotte S. D. Thomas. Born at Sierra Leone."
2969089,THOMAS,GRIFFITH HENRY,G H,34,,05/06/1917,,Second Mate,Mercantile Marine,,"S.S. ""Taplow"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Griffith and Jane Thomas (nee Parry), of 2, Mount Pleasant, Portmadoc. Born at Portmadoc."
2969090,THOMAS,HAROLD FRED,H F,28,,09/11/1915,,Second Mate,Mercantile Marine,,"""Irene"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,
2969091,THOMAS,HENRY,H,19,,11/06/1918,,Able Seaman,Mercantile Marine,,"S.S. ""Lorle"" (West Hartlepool)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Richard and Maggie Thomas, of ""Gwylla,"" High St., Nevin, Carnarvonshire."
2969092,THOMAS,HENRY LEWIS,H L,40,,22/05/1918,,Able Seaman,Mercantile Marine,,"S.S. ""Red Rose"" (Liverpool)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of the late Hugh and Catherine Thomas; husband of Jane Thomas, of 18, Wesley St., Amlwch, Anglesey. Born at Amlwch (Anglesey)."
2969093,THOMAS,HUGH,H,19,,17/11/1916,,Carpenter,Mercantile Marine,,"S.S. ""Canganian"" (Cardiff)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Jane Thomas, of Sea View, Morfa Zevin, Carnarvonshire, and the late William Thomas."
2969094,THOMAS,,H,,,13/08/1915,,Fireman,Mercantile Marine,,"S.S. ""Royal Edward"" (Toronto)",United Kingdom,,TOWER HILL MEMORIAL,,
2969095,THOMAS,IDRIS PERCY,I P,27,,12/05/1917,,Third Engineer,Mercantile Marine,,"""Wirral"" (Liverpool)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of John Percy and Margaret Thomas, of Glyndwr, Portmadoc, Carnarvonshire. Born at Portmadoc."
2969096,THOMAS,JAMES,J,53,,13/08/1915,,Ship's Cook,Mercantile Marine,,"S.S. ""Royal Edward"" (Toronto)",United Kingdom,,TOWER HILL MEMORIAL,,"Husband of Elizabeth Thomas (nee Borrows), of 4, County Cottages, County St., Totterdown, Bristol. Born at Liverpool."
2969097,THOMAS,JAMES BIRD,J B,50,,06/08/1918,,Steward,Mercantile Marine,,"S.S. ""Biruta"" (London)'",United Kingdom,,TOWER HILL MEMORIAL,,"Son of the late Mr. and Mrs. John Thomas; husband of Cecilia Minnie Thomas (nee Francis), of 40, Harvey St., Cadoxton, Barry, Glam. Born at Shrewsbury."
2969098,THOMAS,JAMES PARRY,J P,43,,08/02/1917,,First Mate,Mercantile Marine,,"S.S. ""Lux"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of James Thomas of ""Louvain,"" New Quay, Cardiganshire, and the late Mary Thomas (nee Parry)."
2969099,THOMAS,JOE,J,33,,16/09/1918,,Able Seaman,Mercantile Marine,,"S.S. ""Acadian"" (Montreal)",United Kingdom,,TOWER HILL MEMORIAL,,"Born at Sydney, Cape Breton."
2969100,THOMAS,JOHN,J,25,,23/03/1917,,Fireman,Mercantile Marine,,"S.S. ""Stanley"" (West Hartlepool)",United Kingdom,,TOWER HILL MEMORIAL,,Born at Sierra Leone.
2969101,THOMAS,JOHN NEWTON,J N,34,,28/02/1917,,Master,Mercantile Marine,,"""J. W. Thompson""",United Kingdom,,TOWER HILL MEMORIAL,,Son of the late John Newton Thomas and Emma Thomas.
2969102,THOMAS,JOHNNIE OWEN,J O,20,,29/04/1918,,Carpenter,Mercantile Marine,,"S.S. ""Australier"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Born at Llandyssil, Cardiganshire."
2969103,THOMAS,JOSEPH,J,45,,30/04/1918,,Ship's Cook,Mercantile Marine,,"S.S. ""Isleworth"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of the late James and Angelina Thomas; husband of Annie Maria Thomas (nee James), of 41, Henry St., Newport, Mon. Born at Newport, Mon."
2969104,THOMAS,,J,27,,05/04/1918,,Fireman and Trimmer,Mercantile Marine,,"S.S. ""Cyrene"" (Sunderland)",United Kingdom,,TOWER HILL MEMORIAL,,Born at Sierra Leone.
2969105,THOMAS,KENNETH ALBERT,K A,21,,27/06/1918,,Able Seaman,Mercantile Marine,,"H.M.H.S. ""Llandovery Castle"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Alfred George and Alice Honer Thomas (nee Brown), of 3, Mill St., Sidmouth, Devon."
2969106,THOMAS,LEONARD,L,36,,09/06/1917,,Fireman,Mercantile Marine,,"S.S. ""Harbury"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Born at St. Vincent, U.S.A."
2969107,THOMAS,MOSES,M,40,,24/04/1917,,Sailor,Mercantile Marine,,"S.S. ""Barnton"" (Grangemouth)",United Kingdom,,TOWER HILL MEMORIAL,,Born at Jamaica.
2969108,THOMAS,OWEN,O,55,,17/11/1915,,Stoker,Mercantile Marine,,"""Anglia"" (Dublin)",United Kingdom,,TOWER HILL MEMORIAL,,"Husband of Elizabeth Thomas (nee Jones), of ""Beulah,"" Holborn Rd., Holyhead."
2969109,THOMAS,RICHARD,R,,,22/03/1918,,Sailor,Mercantile Marine,,"""Trindidad"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,
2969110,THOMAS,RICHARD,R,16,,17/11/1915,,Deck Boy,Mercantile Marine,,"""Anglia"" (Dublin)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Margaret Thomas, of 57, London Rd., Holyhead."
2969111,THOMAS,ROBERT,R,48,,27/11/1917,,Boatswain,Mercantile Marine,,"S.S. ""Camellia"" (North Shields)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of the late William and Gwen Rees Thomas. Born at Nevin, Carnarvonshire."
2969112,THOMAS,ROBERT,R,35,,10/10/1918,,Greaser,Mercantile Marine,,"S.S. ""Leinster"" (Dublin)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of William and Elizabeth Thomas; husband of Jennie Thomas (nee Jones), of 20, Rock St., Mill Bank, Holyhead, Anglesey. Born at Holyhead."
2969113,THOMAS,ROBERT,R,51,,23/03/1917,,Fireman,Mercantile Marine,,"S.S. ""Alnwick Castle"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,Born in London.
2969114,THOMAS,ROBERT PENDRILL,R P,30,,30/07/1918,,Third Engineer,Mercantile Marine,,"S.S. ""Bayronto"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Hannah Thomas (n e Davies), of 4, Thomas St., Pontardawe, Glam., and the late Robert Thomas. Born at Morriston, Glam."
2969115,THOMAS,SIMON HENRY,S H,46,,22/09/1914,,Trimmer,Mercantile Marine,,"Steam Trawler ""Kilmarnock"" (Grimsby)",United Kingdom,,TOWER HILL MEMORIAL,,Born at Yarmouth.
2969116,THOMAS,THOMAS CHARLES,T C,,,16/07/1918,,Chief Engineer,Mercantile Marine,,"S.S. ""Southborough"" (Sydney, N.S.W.)",United Kingdom,,TOWER HILL MEMORIAL,,"Husband of Elizabeth Ethel Thomas, of 44, Plasturton Avenue, Cardiff."
2969117,THOMAS,THOMAS OWEN,T O,28,,02/04/1918,,Engineer,Mercantile Marine,,"S.S. ""Solway Queen"" (Aberdeen)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Thomas William and Elizabeth Thomas (nee Owen), of Crugan Mawe, Rhoshirwaen, Pwllheli, Carnarvonshire. Born at Carnarvon."
2969118,THOMAS,TITUS JAMES,T J,26,,20/10/1916,,Second Mate,Mercantile Marine,,"S.S. ""Bayreaulx"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Margaret Thomas, of Park Gwyn, Dinas Cross, Pembrokeshire. Born at Dinas Cross."
2969119,THOMAS,TOM,T,22,,10/03/1917,,Fireman,Mercantile Marine,,"S.S. ""G. A. Savage"" (Troon)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Mrs. Jane Thomas, of 83, Berry St., Workington. Born at Workington."
2969120,THOMAS,WALTER,W,55,,20/12/1917,,Second Engineer,Mercantile Marine,,"S.S. ""Fiscus"" (Cardiff)",United Kingdom,,TOWER HILL MEMORIAL,,Born at Bridgend.
2969121,THOMAS,WILLIAM,W,50,,17/11/1916,,Boatswain,Mercantile Marine,,"S.S. ""Canganian"" (Cardiff)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of the late Hugh and Ellen Thomas; husband of Jane Thomas (nee Jones), of Sea View, Morfa Nevin, Carnarvonshire. Born at Henborth, Edeyon."
2969122,THOMAS,WILLIAM,W,36,,20/07/1917,,First Engineer,Mercantile Marine,,"S.S. ""Beatrice"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of the late William and Mary Thomas, husband of Margaret Thomas (nee Williams), of 32, Lukefield Rd., Llanelly. Born at Llanelly."
2969123,THOMAS,WILLIAM,W,26,,16/07/1917,,Fireman,Mercantile Marine,,"S.S. ""Ribston"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Sophia Cleopatra Thomas (nee Cox), of 363, St. Ann's Well Rd., Nottingham, and the late Walter Herbert Thomas, of 81, Constitution St., Cardiff. Born at Cardiff."
2969124,THOMAS,WILLIAM,W,16,,18/04/1917,,Mess Room Steward,Mercantile Marine,,"S.S. ""Castilian"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Frederick and Agnes Florence Thomas, of 30, Bedford Place, Bootle, Lancs. Born at Bury, Lancs."
2969125,THOMAS,WILLIAM,W,,,16/05/1917,,Assistant Steward,ALIAS,,,United Kingdom,,TOWER HILL MEMORIAL,,"See ""TENNANT"" the true family name."
2969126,THOMAS,WILLIAM,W,33,,24/05/1917,,Storekeeper,Mercantile Marine,,"S.S. ""Belgian"" (Liverpool)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Anne Thomas, and the late Thomas Thomas; husband of Ellen Thomas (nee Needham), of 117, Gordon St., Everton, Liverpool. Born at Liverpool."
2969127,THOMAS,WILLIAM CHARLES SHEPHERD,W C S,30,,12/09/1918,,Boatswain's Mate,Mercantile Marine,,"S.S. ""Galway Castle"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,Son of the late Frederick and Ruth Thomas (nee Folger). Born at Southampton.
2969128,THOMAS,WILLIAM HENRY,W H,27,,27/03/1917,,Waiter,Mercantile Marine,,"S.S. ""Thracia"" (Liverpool)",United Kingdom,,TOWER HILL MEMORIAL,,Son of the late Charles and Elizabeth Ellen Thomas (nee Renkin).
2969129,THOMAS,WILLIAM JOHN,W J,17,,21/09/1918,,Ordinary Seaman,Mercantile Marine,,"S.S. ""Polesley"" (London)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of William John and Kate Thomas (nee King), of Rhoswenallt Inn, Abemant, Abedare, Glam."
2969130,THOMAS,WILLIAM RICHARD,W R,33,,24/08/1917,,Second Mate,Mercantile Marine,,"S.S. ""Heatherside"" (Newcastle)",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Harriet Thomas, and the late William Thomas; husband of Gwendoline Amelia Thomas (nee Davis), of 316, Caerleon Rd., Newport, Mon. Born in Monmouthshire."
2969131,THOMAS,WILLIAM SANDFORD,W S,44,,07/05/1915,,2nd Cabin Bedroom Steward,Mercantile Marine,,"S.S. ""Lusitania"" (Liverpool)","Ireland, Republic of",,COBH OLD CHURCH CEMETERY,Screen Wall.,"Son of the late William and Martha Thomas; husband of Nettie Maud Thomas (nee Thomas), of 10, Balmoral Rd., Walton, Liverpool. Born in London."
296937,THOMAS,LLEWELLYN,L,36,,12/04/1917,,Private,ALIAS,,,France,'174779',THELUS MILITARY CEMETERY,,"See ""LLEWELLYN"" the true family name."
296938,THOMAS,,W,22,,09/04/1917,,Private,Canadian Infantry,,19th Bn.,France,'643493',THELUS MILITARY CEMETERY,II. D. 8.,"Son of Mrs. Eliza Jane Alice Thomas, of ""Bonair,"" Southwell Park Rd., Camberley, Surrey."
2975408,THOMAS,DAVID NAUNTON,D N,21,,09/04/1942,,Leading Air Mechanic,Royal Navy,,H.M.S. Hermes,United Kingdom,'FAA/SFX. 319',LEE-ON-SOLENT MEMORIAL,"Bay 3, Panel 4.",
2975409,THOMAS,FRANCIS GARFIELD,F G,20,,09/04/1942,,Air Mechanic 2nd Class,Royal Navy,,H.M.S. Hermes,United Kingdom,'FAA/FX. 86270',LEE-ON-SOLENT MEMORIAL,"Bay 3, Panel 6.","Son of Mrs. A. E. Thomas, of Pennington, Hampshire."
2975410,THOMAS,GRAHAM EWART,G E,21,,06/02/1943,,Acting Sub Lieutenant,Royal Naval Volunteer Reserve,,766 Sqdn. H.M.S. Daedalus.,United Kingdom,,LEE-ON-SOLENT MEMORIAL,"Bay 5, Panel 1.","Son of William Ewart Thomas and Margaret Janetta Thomas, of Llantwitfardre, Glamorgan."
2975411,THOMAS,RICHARD ALEXANDER,R A,23,,06/02/1942,,Sub-Lieutenant (A),Royal Naval Volunteer Reserve,,H.M.S. St. Angelo.,United Kingdom,,LEE-ON-SOLENT MEMORIAL,"Bay 4, Panel 2.","Son of Richard Blethyn Thomas and Helena Thomas, of Belfast."
2975412,THOMAS,SAMUEL JOHN,S J,20,,21/02/1942,,Leading Airman,Royal Navy,,H.M.S. Formidable,United Kingdom,'FAA/SFX. 1159',LEE-ON-SOLENT MEMORIAL,"Bay 3, Panel 3.","Son of Rees and Norah Thomas, of Trealaw, Glamorgan."
29756,THOMAS,,H,,,13/06/1916,,Private,Somerset Light Infantry,,6th Bn.,France,'12938',HABARCQ COMMUNAL CEMETERY EXTENSION,I. C. 4.,
298049,THOMAS,HAROLD WILLIAM,H W,23,,23/07/1918,,Private,Herefordshire Regiment,,1st/1st Bn.,France,'235383',"RAPERIE BRITISH CEMETERY, VILLEMONTOIRE",Sp. Mem. A. 2.,"Son of Richard and Agnes Thomas, of The Post Office, Coddington, Ledbury, Herefordshire."
298050,THOMAS,,L,30,,24/07/1918,,Private,Royal Army Medical Corps,,I03rd Field Amb,France,'45177',"RAPERIE BRITISH CEMETERY, VILLEMONTOIRE",IA. C. 10.,"Husband of Mary E. Thomas, of 17, Belgrave Rd., Colwyn Bay, Denbighshire."
298051,THOMAS,,W J,28,,24/07/1918,,Sapper,Royal Engineers,,207th Field Coy.,France,'166942',"RAPERIE BRITISH CEMETERY, VILLEMONTOIRE",IIIA. D. 1.,"Son of Thomas and Mary Thomas, of ""Arwel,"" Penygroes, Llanelly, Carmarthenshire."
298986,THOMAS,,D J,19,,26/02/1917,,Private,The Loyal North Lancashire Regiment,,2nd/5th Bn.,France,'244758',"RUE-PETILLON MILITARY CEMETERY, FLEURBAIX",I. L. 14.,"Son of John Rees Thomas and Mary Ann Thomas, of 3, Burton Terrace, Aberthaw, Cardiff. Born at Porth, Glam."
298987,THOMAS,HARRY DAVID,H D,27,,04/06/1916,,Private,"Australian Infantry, A.I.F.",,12th Bn.,France,'1650',"RUE-PETILLON MILITARY CEMETERY, FLEURBAIX",I. J. 47.,"Son of Sarah Thomas, of 30, Herbert St., Invermay, Tasmania, and the late Blanchard Thomas. Born at Launceston, Tasmania."
298988,THOMAS,,R,,,14/02/1917,,Private,Northumberland Fusiliers,,23rd (Tyneside Scottish) Bn.,France,'40857',"RUE-PETILLON MILITARY CEMETERY, FLEURBAIX",II. A. 26.,
299760,THOMAS,JOHN WILLIAM,J W,,M M,11/03/1918,,Corporal,Lancashire Fusiliers,,2nd/7th Bn.,France,'282120',ROISEL COMMUNAL CEMETERY EXTENSION,I. O. 11.,"Son of Mrs. Elizabeth Thomas, of ""Nantymynydd,"" 47, Gwyddon Rd., Abercarn, Mon."
300648,THOMAS,,T,27,,19/09/1918,,Gunner,Royal Field Artillery,,"""Y"" 52nd T.M. Bty.",France,'80529',HERMIES HILL BRITISH CEMETERY,IV. F. 5.,"Son of William Henry and Susan Thomas, of 20, Forfrew Terrace, Freeholdland, Pontnewynydd, Pontypool."
302848,THOMAS,DAVID,D,39,,26/02/1918,,Private,Welsh Guards,,1st Bn.,France,'3193',"LEVEL CROSSING CEMETERY, FAMPOUX",II. B. 17.,"Son of John and Margaret Thomas, of High St., Tremadoc; husband of Ann Jane Thomas, of Glanrafon, Tremadoc, Portmadoc, Carnarvonshire."
302849,THOMAS,THOMAS SAMUEL,T S,29,,08/07/1917,,Lance Corporal,King's Own (Royal Lancaster Regiment),,1st Bn.,France,'9177',"LEVEL CROSSING CEMETERY, FAMPOUX",I. C. 15.,"Son of the late Levi and Elizabeth Thomas, of Hulme, Manchester."
3034168,THOMAS,REGINALD JOHN,R J,,,13/01/1915,,Boy 1st Class,Royal Navy,,"H.M.S. ""Viknor.""",United Kingdom,'J/26043',PORTSMOUTH NAVAL MEMORIAL,8.,
303485,THOMAS,JAMES RUSSELL,J R,17,,19/07/1916,,Private,"Australian Infantry, A.I.F.",,58th Bn.,France,'3482',"AUBERS RIDGE BRITISH CEMETERY, AUBERS",IV. B. 9.,"Son of William and Annie Wilson Thomas, of 88, Yarra St., Geelong, Victoria, Australia."
3038781,THOMAS,BENJAMIN,B,26,,31/05/1916,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Invincible.""",United Kingdom,'SS/111107',PORTSMOUTH NAVAL MEMORIAL,19.,"Son of Benjamin and Sarah Thomas, of Derby; husband of Nellie Thomas, of 22, Byron St., Normanton, Derby."
3038782,THOMAS,DAVID,D,36,,01/06/1916,,Able Seaman,Royal Navy,,"H.M.S. ""Tipperary.""",United Kingdom,'189892',PORTSMOUTH NAVAL MEMORIAL,13.,"Son of Elizabeth Thomas; husband of Annie Sarah Thomas, of 82, Paradise Rd., Clapham, London."
3038783,THOMAS,ERNEST,E,,,31/05/1916,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Invincible.""",United Kingdom,'K/24375',PORTSMOUTH NAVAL MEMORIAL,19.,
3038784,THOMAS,FREDERICK,F,27,,31/05/1916,,Leading Stoker,Royal Navy,,"H.M.S. ""Southampton.""",United Kingdom,'SS/111740',PORTSMOUTH NAVAL MEMORIAL,17.,"Son of Moses Thomas and Mary Thomas, of Middlesbrough."
3038785,THOMAS,JAMES EDWARD,J E,,,31/05/1916,,Leading Stoker,Royal Navy,,"(RFR/PO/B/5515). H.M.S. ""Broke.""",United Kingdom,'295903',PORTSMOUTH NAVAL MEMORIAL,17.,
3038786,THOMAS,JOHN ERNEST,J E,,,31/05/1916,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Queen Mary.""",United Kingdom,'SS/116952',PORTSMOUTH NAVAL MEMORIAL,19.,
3038787,THOMAS,RICHARD,R,,,31/05/1916,,Stoker,Royal Naval Reserve,,"H.M.S. ""Queen Mary.""",United Kingdom,'963U',PORTSMOUTH NAVAL MEMORIAL,23.,"Husband of Margaret Thomas, of 57, London Rd., Holyhead."
3038788,THOMAS,WILLIAM,W,,,31/05/1916,,Petty Officer Stoker,Royal Navy,,"H.M.S. ""Queen Mary.""",United Kingdom,'290612',PORTSMOUTH NAVAL MEMORIAL,16.,
3038789,THOMAS,WILLIAM,W,22,,31/05/1916,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Invincible.""",United Kingdom,'SS/114430',PORTSMOUTH NAVAL MEMORIAL,19.,"Son of David and Mary Jane Thomas, of 63, Florence St., West Hartlepool."
3038790,THOMAS,WILLIAM HENRY,W H,,,04/03/1916,,Able Seaman,Royal Navy,,"H.M. Trawler ""Flicker.""",United Kingdom,'149649',PORTSMOUTH NAVAL MEMORIAL,13.,
3038791,THOMAS,WILLIAM JOHN,W J,21,,31/05/1916,,Gunner,Royal Marine Artillery,,"H.M.S. ""Indefatigable.""",United Kingdom,'RMA/12889',PORTSMOUTH NAVAL MEMORIAL,21.,"Son of William and Margaret Thomas, of 47, Hollingsworth St., Holloway, London. Native of Aberystwyth."
3040378,THOMAS,FRANCIS HENRY,F H,,,08/06/1918,,Gunner,Royal Marine Artillery,,"(RMR/B/1339). S.S. ""Saima.""",United Kingdom,'RMA/10433',PORTSMOUTH NAVAL MEMORIAL,30.,
3040379,THOMAS,RICHARD JOHN,R J,38,,02/08/1918,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Ariel.""",United Kingdom,'K/30921',PORTSMOUTH NAVAL MEMORIAL,30.,"Son of Eliza Thomas, of 12, Ropers Lane, Wareham, Dorset."
3041730,THOMAS,DIMOND VICTOR,D V,,,06/10/1917,,Able Seaman,Royal Navy,,"H.M.S. ""Begonia.""",United Kingdom,'J/37730',PORTSMOUTH NAVAL MEMORIAL,25.,
30419,THOMAS,,J,25,,09/08/1917,,Gunner,Royal Garrison Artillery,,263rd Siege Bty.,France,'106010',"BULLY-GRENAY COMMUNAL CEMETERY, BRITISH EXTENSION",IV. E. 1.,Son of the late Edward and Mary Alice Thomas. Native of Liverpool.
3042929,THOMAS,ARTHUR DAVID,A D,21,,30/12/1915,,Able Seaman,Royal Naval Volunteer Reserve,,"H.M.S. ""Natal.""",United Kingdom,'Wales/Z/1252',PLYMOUTH NAVAL MEMORIAL,8.,"Son of David and Margaret Thomas, of 20, Manselton Rd., Manselton, Swansea."
3042930,THOMAS,GEORGE,G,25,,13/05/1915,,Seaman,Royal Naval Reserve,,"H.M.S. ""Goliath.""",United Kingdom,'5580A',PLYMOUTH NAVAL MEMORIAL,8.,"Son of the late Francis A. Thomas; nephew of Margaret Rosevear, of 4, Ocean View, Porthleven, Cornwall."
3042931,THOMAS,HARRY,H,,,02/01/1915,,Signalman,Royal Navy,,"H.M. S/M ""B10.""",United Kingdom,'J/4016',PLYMOUTH NAVAL MEMORIAL,6.,
3042932,THOMAS,JAMES,J,,,27/05/1915,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Majestic.""",United Kingdom,'306877',PLYMOUTH NAVAL MEMORIAL,7.,
3042933,THOMAS,JAMES,J,36,,13/05/1915,,Seaman,Royal Naval Reserve,,"H.M.S. ""Goliath.""",United Kingdom,'2104D',PLYMOUTH NAVAL MEMORIAL,8.,"Son of Joseph and Mary Thomas, of Newland, Cornwall; husband of Hannah Maria Thomas, of Fore St., Marazion, Cornwall."
3042934,THOMAS,WILLIAM HENRY,W H,53,,13/05/1915,,Chief Engine Room Artificer 1st Class,Royal Navy,,"H.M.S. ""Goliath.""",United Kingdom,'132263.',PLYMOUTH NAVAL MEMORIAL,6.,"Son of the late William Henry Thomas (Carpenter R.N.); husband of Jessie E. Thomas, of 66, Cotehele Avenue, Keyham, Devonport."
